"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1956-01-01","1956","01","01","","-13.3","","-25.0","","-19.2","","37.2","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1956-01-02","1956","01","02","","-12.2","","-23.9","","-18.1","","36.1","","0.0","","0.0","","0.5","","0.5","","12","","5","","32",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1956-01-03","1956","01","03","","-3.9","","-17.2","","-10.6","","28.6","","0.0","","0.0","","6.9","","6.9","","12","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1956-01-04","1956","01","04","","0.6","","-6.7","","-3.1","","21.1","","0.0","","0.0","T","3.3","","3.3","","18","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1956-01-05","1956","01","05","","0.6","","-6.7","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","15","","27","","32",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1956-01-06","1956","01","06","","-7.2","","-17.8","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","15","","25","","31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1956-01-07","1956","01","07","","-7.8","","-16.7","","-12.3","","30.3","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1956-01-08","1956","01","08","","3.9","","-16.7","","-6.4","","24.4","","0.0","","0.5","","4.6","","5.1","","14","","2","","48",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1956-01-09","1956","01","09","","5.0","","-10.0","","-2.5","","20.5","","0.0","","0.0","T","0.0","","0.0","T","10","","5","","77",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1956-01-10","1956","01","10","","3.3","","1.7","","2.5","","15.5","","0.0","","1.8","","0.0","","1.8","","6","","5","","72",""
