"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1966-01-01","1966","01","01","","11.7","","-7.8","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","T","27","","64",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1966-01-02","1966","01","02","","-2.2","","-8.9","","-5.6","","23.6","","0.0","","0.0","","5.8","","5.3","","0","T","14","","39",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1966-01-03","1966","01","03","","3.9","","-7.8","","-2.0","","20.0","","0.0","","1.3","","2.5","","4.1","","5","","27","","72",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1966-01-04","1966","01","04","","-1.1","","-10.6","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","5","","27","","37",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1966-01-05","1966","01","05","","0.6","","-7.2","","-3.3","","21.3","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1966-01-06","1966","01","06","","-2.2","","-8.9","","-5.6","","23.6","","0.0","","0.3","","0.0","T","0.3","","5","","5","S","32",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1966-01-07","1966","01","07","","-2.2","","-14.4","","-8.3","","26.3","","0.0","","0.0","","0.0","T","0.0","T","5","","32","","32",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1966-01-08","1966","01","08","","-13.9","","-18.9","","-16.4","","34.4","","0.0","","0.0","","4.1","","2.8","","8","","29","","32",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1966-01-09","1966","01","09","","-10.6","","-20.6","","-15.6","","33.6","","0.0","","0.0","","0.0","","0.0","","8","","25","","32",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1966-01-10","1966","01","10","","0.0","","-12.2","","-6.1","","24.1","","0.0","","0.0","","0.3","","0.3","","8","","25","","69",""
