"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-01","1983","01","01","","2.7","","-5.6","","-1.5","","19.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","23","","57",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-02","1983","01","02","","2.3","","-13.3","","-5.5","","23.5","","0.0","","0.0","T","1.6","","1.6","","0","T","26","","31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-03","1983","01","03","","-7.7","","-19.6","","-13.7","","31.7","","0.0","","0.0","","0.0","","0.0","","2","","32","","43",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-04","1983","01","04","","-15.3","","-22.1","","-18.7","","36.7","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-05","1983","01","05","","0.9","","-17.3","","-8.2","","26.2","","0.0","","0.0","","0.2","","0.2","","1","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-06","1983","01","06","","2.5","","-1.6","","0.5","","17.5","","0.0","","0.0","","0.0","T","0.0","T","1","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-07","1983","01","07","","2.4","","-1.7","","0.4","","17.6","","0.0","","0.8","","5.4","","6.2","","0","T","24","","44",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-08","1983","01","08","","2.4","","-15.0","","-6.3","","24.3","","0.0","","0.0","","0.0","T","0.0","T","3","","25","","44",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-09","1983","01","09","","-10.2","","-15.9","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-10","1983","01","10","","2.4","","-15.4","","-6.5","","24.5","","0.0","","5.8","","0.4","","6.2","","1","","13","","39",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-11","1983","01","11","","5.4","","0.4","","2.9","","15.1","","0.0","","16.2","","0.0","","16.2","","1","","25","","44",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-12","1983","01","12","","2.2","","-13.6","","-5.7","","23.7","","0.0","","0.4","","0.0","T","0.4","","0","T","27","","35",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-13","1983","01","13","","-9.7","","-17.3","","-13.5","","31.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-14","1983","01","14","","-4.0","","-12.7","","-8.4","","26.4","","0.0","","0.0","","0.0","","0.0","","0","T","4","","31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-15","1983","01","15","","-3.6","","-7.7","","-5.7","","23.7","","0.0","","0.0","","0.4","","0.4","","0","T","4","","43",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-16","1983","01","16","","-7.0","","-10.8","","-8.9","","26.9","","0.0","","0.0","","10.8","","9.5","","0","T","2","","48",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-17","1983","01","17","","-10.4","","-18.0","","-14.2","","32.2","","0.0","","0.0","","2.0","","1.5","","9","","26","","44",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-18","1983","01","18","","-16.3","","-22.7","","-19.5","","37.5","","0.0","","0.0","","0.0","T","0.0","T","6","","27","","35",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-19","1983","01","19","","-17.1","","-21.4","","-19.3","","37.3","","0.0","","0.0","","0.0","T","0.0","T","6","","26","","43",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-20","1983","01","20","","-11.8","","-22.2","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","6","","24","","41",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1983-01-21","1983","01","21","","-5.1","","-11.8","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
