"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1963-01-01","1963","01","01","","-10.0","","-17.2","","-13.6","","31.6","","0.0","","0.0","","0.8","","0.8","","51","","27","","47",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1963-01-02","1963","01","02","","-5.6","","-10.0","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","46","","25","","32",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1963-01-03","1963","01","03","","-3.9","","-7.2","","-5.6","","23.6","","0.0","","0.0","","1.8","","1.8","","43","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1963-01-04","1963","01","04","","-2.8","","-7.8","","-5.3","","23.3","","0.0","","0.0","","1.0","","1.0","","46","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1963-01-05","1963","01","05","","-0.6","","-5.0","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","43","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1963-01-06","1963","01","06","","0.6","","-6.1","","-2.8","","20.8","","0.0","","0.0","T","1.0","","1.0","","38","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1963-01-07","1963","01","07","","1.1","","-5.0","","-2.0","","20.0","","0.0","","0.0","","0.3","","0.3","","33","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1963-01-08","1963","01","08","","0.6","","-4.4","","-1.9","","19.9","","0.0","","0.0","","0.3","","0.3","","33","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1963-01-09","1963","01","09","","2.2","","-1.7","","0.3","","17.7","","0.0","","0.5","","1.3","","1.8","","30","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1963-01-10","1963","01","10","","3.3","","-3.3","","0.0","","18.0","","0.0","","0.0","T","0.0","T","0.0","T","25","","","","<31",""
