"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1955-01-01","1955","01","01","","1.1","","-7.2","","-3.1","","21.1","","0.0","","0.0","","3.8","","3.8","","49","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1955-01-02","1955","01","02","","2.8","","-8.3","","-2.8","","20.8","","0.0","","3.6","","0.0","T","3.6","","53","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1955-01-03","1955","01","03","","-3.3","","-5.6","","-4.5","","22.5","","0.0","","0.0","","0.8","","0.8","","41","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1955-01-04","1955","01","04","","-3.9","","-6.1","","-5.0","","23.0","","0.0","","0.0","","0.5","","0.5","","41","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1955-01-05","1955","01","05","","-8.3","","-18.3","","-13.3","","31.3","","0.0","","0.3","","1.8","","2.0","","38","","5","","43",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1955-01-06","1955","01","06","","-3.9","","-10.0","","-7.0","","25.0","","0.0","","0.8","","2.5","","3.3","","40","","27","","50",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1955-01-07","1955","01","07","","-6.7","","-8.9","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","42","","27","","55",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1955-01-08","1955","01","08","","-9.4","","-16.1","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","41","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1955-01-09","1955","01","09","","-5.6","","-17.8","","-11.7","","29.7","","0.0","","0.0","","0.0","","0.0","","41","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1955-01-10","1955","01","10","","-5.6","","-11.7","","-8.7","","26.7","","0.0","","0.0","","0.3","","0.3","","38","","","","<31",""
