"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-01","1981","01","01","","-13.4","","-25.0","","-19.2","","37.2","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-02","1981","01","02","","-12.2","","-28.3","","-20.3","","38.3","","0.0","","0.0","","3.5","","3.3","","21","","26","","56",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-03","1981","01","03","","-27.2","","-33.5","","-30.4","","48.4","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-04","1981","01","04","","-22.2","","-35.2","","-28.7","","46.7","","0.0","","0.0","","1.4","","1.0","","20","","25","","44",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-05","1981","01","05","","-16.4","","-22.8","","-19.6","","37.6","","0.0","","0.0","","0.4","","0.2","","20","","26","","46",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-06","1981","01","06","","-6.1","","-17.5","","-11.8","","29.8","","0.0","","0.0","","4.6","","3.3","","20","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-07","1981","01","07","","-2.5","","-18.7","","-10.6","","28.6","","0.0","","0.0","","2.4","","1.9","","27","","23","","54",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-08","1981","01","08","","-17.8","","-21.8","","-19.8","","37.8","","0.0","","0.0","","0.0","T","0.0","T","22","","25","","50",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-09","1981","01","09","","-11.1","","-22.8","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-10","1981","01","10","","-13.6","","-24.2","","-18.9","","36.9","","0.0","","0.0","","1.2","","0.7","","23","","25","","44",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-11","1981","01","11","","-22.4","","-28.4","","-25.4","","43.4","","0.0","","0.0","","2.6","","2.1","","23","","26","","56",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-12","1981","01","12","","-19.6","","-25.0","","-22.3","","40.3","","0.0","","0.0","","0.0","T","0.0","T","22","","25","","39",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-13","1981","01","13","","-17.5","","-29.8","","-23.7","","41.7","","0.0","","0.0","","0.0","T","0.0","T","22","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-14","1981","01","14","","-13.2","","-26.9","","-20.1","","38.1","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-15","1981","01","15","","-11.6","","-25.0","","-18.3","","36.3","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-16","1981","01","16","","-11.3","","-22.5","","-16.9","","34.9","","0.0","","0.0","","0.4","","0.4","","22","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-17","1981","01","17","","-10.2","","-22.6","","-16.4","","34.4","","0.0","","0.0","","0.2","","0.2","","23","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-18","1981","01","18","","-4.9","","-22.1","","-13.5","","31.5","","0.0","","0.0","","1.0","","0.7","","23","","26","","35",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-19","1981","01","19","","0.3","","-5.6","","-2.7","","20.7","","0.0","","0.0","","0.0","T","0.0","T","23","","25","","46",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-20","1981","01","20","","-4.1","","-18.9","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","23","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-21","1981","01","21","","-8.3","","-22.0","","-15.2","","33.2","","0.0","","0.0","","0.2","","0.2","","23","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-22","1981","01","22","","-3.0","","-9.9","","-6.5","","24.5","","0.0","","0.0","","3.6","","2.5","","24","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-23","1981","01","23","","-3.5","","-11.8","","-7.7","","25.7","","0.0","","0.0","","1.2","","0.6","","27","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-24","1981","01","24","","-4.3","","-11.4","","-7.9","","25.9","","0.0","","0.0","","0.8","","0.6","","29","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-25","1981","01","25","","-2.3","","-17.6","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","29","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-26","1981","01","26","","6.9","","-2.6","","2.2","","15.8","","0.0","","0.8","","0.0","","0.8","","29","","24","","59",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-27","1981","01","27","","2.8","","-8.7","","-3.0","","21.0","","0.0","","0.0","T","0.0","T","0.0","T","24","","24","","54",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-28","1981","01","28","","-8.1","","-14.8","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-29","1981","01","29","","-6.8","","-14.6","","-10.7","","28.7","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-30","1981","01","30","","-12.8","","-17.7","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","22","","25","","31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-01-31","1981","01","31","","-6.4","","-18.8","","-12.6","","30.6","","0.0","","0.0","","0.0","","0.0","","22","","25","","33",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-02-01","1981","02","01","","1.2","","-12.0","","-5.4","","23.4","","0.0","","1.0","","3.0","","3.7","","22","","13","","44",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-02-02","1981","02","02","","4.0","","-8.9","","-2.5","","20.5","","0.0","","12.6","","2.4","","15.0","","19","","24","","74",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-02-03","1981","02","03","","-8.3","","-18.0","","-13.2","","31.2","","0.0","","0.0","","0.0","T","0.0","T","19","","26","","54",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-02-04","1981","02","04","","-11.6","","-19.3","","-15.5","","33.5","","0.0","","0.0","","1.0","","0.8","","19","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-02-05","1981","02","05","","-10.5","","-19.8","","-15.2","","33.2","","0.0","","0.0","","0.6","","0.6","","20","","25","","37",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-02-06","1981","02","06","","-4.7","","-12.4","","-8.6","","26.6","","0.0","","0.0","","2.6","","2.2","","20","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-02-07","1981","02","07","","-1.0","","-10.2","","-5.6","","23.6","","0.0","","0.0","","0.0","T","0.0","T","23","","26","","35",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-02-08","1981","02","08","","1.9","","-3.4","","-0.8","","18.8","","0.0","","0.0","T","3.8","","3.8","","23","","14","","33",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-02-09","1981","02","09","","-2.8","","-10.2","","-6.5","","24.5","","0.0","","0.0","","0.4","","0.4","","25","","26","","48",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1981-02-10","1981","02","10","","2.4","","-8.3","","-3.0","","21.0","","0.0","","0.0","","0.0","T","0.0","T","25","","16","","59",""
