"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-01","1984","01","01","","-9.1","","-17.0","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","26","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-02","1984","01","02","","-9.5","","-15.6","","-12.6","","30.6","","0.0","","0.0","","4.8","","3.2","","28","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-03","1984","01","03","","-1.3","","-15.1","","-8.2","","26.2","","0.0","","0.0","","0.0","T","0.0","T","31","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-04","1984","01","04","","2.4","","-3.0","","-0.3","","18.3","","0.0","","0.0","T","0.6","","0.4","","32","","21","","46","E"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-05","1984","01","05","","2.0","","-1.7","","0.2","","17.8","","0.0","","0.0","T","0.0","T","0.0","T","23","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-06","1984","01","06","","2.2","","0.4","","1.3","","16.7","","0.0","","0.8","","0.8","","2.4","","18","","15","","33",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-07","1984","01","07","","1.0","","-20.7","","-9.9","","27.9","","0.0","","0.0","","1.2","","0.8","","15","","25","","33",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-08","1984","01","08","","-16.0","","-23.4","","-19.7","","37.7","","0.0","","0.0","","0.2","","0.0","T","15","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-09","1984","01","09","","-13.2","","-18.2","","-15.7","","33.7","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-10","1984","01","10","","-11.0","","-14.2","","-12.6","","30.6","","0.0","","0.0","","2.4","","1.8","","16","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-11","1984","01","11","","-14.0","","-22.9","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","16","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-12","1984","01","12","","-16.5","","-25.5","","-21.0","","39.0","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-13","1984","01","13","","-12.2","","-21.5","","-16.9","","34.9","","0.0","","0.0","","0.8","","0.2","","15","","5","","37",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-14","1984","01","14","","-8.7","","-12.7","","-10.7","","28.7","","0.0","","0.0","","5.4","","3.4","","19","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-15","1984","01","15","","-12.1","","-25.7","","-18.9","","36.9","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-16","1984","01","16","","-17.5","","-28.3","","-22.9","","40.9","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-17","1984","01","17","","-9.9","","-18.3","","-14.1","","32.1","","0.0","","0.0","","0.4","","0.2","","19","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-18","1984","01","18","","-5.1","","-12.8","","-9.0","","27.0","","0.0","","0.0","","0.6","","0.6","","19","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-19","1984","01","19","","-8.4","","-15.8","","-12.1","","30.1","","0.0","","0.0","","1.0","","0.5","","19","","25","","37",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-20","1984","01","20","","-10.8","","-20.6","","-15.7","","33.7","","0.0","","0.0","","0.8","","0.4","","19","","23","","48",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-21","1984","01","21","","-19.3","","-26.3","","-22.8","","40.8","","0.0","","0.0","","0.0","T","0.0","T","18","","25","","37",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-22","1984","01","22","","-10.0","","-25.2","","-17.6","","35.6","","0.0","","0.0","","0.0","T","0.0","T","18","","24","","39",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-23","1984","01","23","","-4.5","","-12.0","","-8.3","","26.3","","0.0","","0.0","","2.8","","2.1","","20","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-24","1984","01","24","","3.0","","-9.3","","-3.2","","21.2","","0.0","","4.0","","1.4","","5.6","","21","","16","","41",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-25","1984","01","25","","3.2","","-7.5","","-2.2","","20.2","","0.0","","0.0","T","0.6","","0.4","","18","","26","","69",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-26","1984","01","26","","-7.3","","-14.0","","-10.7","","28.7","","0.0","","0.0","","0.0","T","0.0","T","14","","27","","54",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-27","1984","01","27","","-8.8","","-15.0","","-11.9","","29.9","","0.0","","0.0","","4.4","","3.9","","16","","5","","33",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-28","1984","01","28","","-10.2","","-20.8","","-15.5","","33.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-29","1984","01","29","","-9.2","","-18.1","","-13.7","","31.7","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-30","1984","01","30","","-6.0","","-9.5","","-7.8","","25.8","","0.0","","0.0","","3.2","","1.5","","19","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-01-31","1984","01","31","","-5.7","","-21.0","","-13.4","","31.4","","0.0","","0.0","","0.0","T","0.0","T","23","","3","","35",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-02-01","1984","02","01","","-14.8","","-23.4","","-19.1","","37.1","","0.0","","0.0","","0.0","","0.0","","23","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-02-02","1984","02","02","","-5.0","","-20.5","","-12.8","","30.8","","0.0","","0.0","","0.0","T","0.0","T","23","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-02-03","1984","02","03","","4.9","","-5.9","","-0.5","","18.5","","0.0","","3.3","","0.0","T","3.3","","23","","17","","46",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-02-04","1984","02","04","","3.2","","0.0","","1.6","","16.4","","0.0","","0.0","T","0.0","","0.0","T","17","","","","<31",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-02-05","1984","02","05","","1.5","","-0.6","","0.5","","17.5","","0.0","","0.0","","0.0","T","0.0","T","14","","5","","41",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-02-06","1984","02","06","","-0.4","","-11.8","","-6.1","","24.1","","0.0","","0.0","","3.4","","2.7","","15","","25","","33",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-02-07","1984","02","07","","-11.4","","-16.5","","-14.0","","32.0","","0.0","","0.0","","0.2","","0.2","","17","","27","","44",""
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","1984-02-08","1984","02","08","","-8.6","","-18.1","","-13.4","","31.4","","0.0","","0.0","","2.0","","2.0","","17","","27","","44",""
