"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-01","1937","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-02","1937","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-03","1937","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-04","1937","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-05","1937","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-06","1937","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-07","1937","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-08","1937","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-09","1937","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-10","1937","01","10","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-11","1937","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-12","1937","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-13","1937","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-14","1937","01","14","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-15","1937","01","15","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-16","1937","01","16","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-17","1937","01","17","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-18","1937","01","18","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-19","1937","01","19","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-20","1937","01","20","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-21","1937","01","21","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-22","1937","01","22","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-23","1937","01","23","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-24","1937","01","24","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-25","1937","01","25","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-26","1937","01","26","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-27","1937","01","27","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-28","1937","01","28","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-29","1937","01","29","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-30","1937","01","30","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-01-31","1937","01","31","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-01","1937","02","01","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-02","1937","02","02","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-03","1937","02","03","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-04","1937","02","04","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-05","1937","02","05","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-06","1937","02","06","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-07","1937","02","07","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-08","1937","02","08","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-09","1937","02","09","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-10","1937","02","10","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-11","1937","02","11","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-12","1937","02","12","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-13","1937","02","13","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-14","1937","02","14","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-15","1937","02","15","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-16","1937","02","16","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-17","1937","02","17","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-18","1937","02","18","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-19","1937","02","19","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-20","1937","02","20","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-21","1937","02","21","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-22","1937","02","22","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-23","1937","02","23","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-24","1937","02","24","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-25","1937","02","25","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-26","1937","02","26","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-27","1937","02","27","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-02-28","1937","02","28","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-01","1937","03","01","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-02","1937","03","02","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-03","1937","03","03","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-04","1937","03","04","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-05","1937","03","05","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-06","1937","03","06","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-07","1937","03","07","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-08","1937","03","08","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-09","1937","03","09","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-10","1937","03","10","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-11","1937","03","11","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-12","1937","03","12","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-13","1937","03","13","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-14","1937","03","14","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-15","1937","03","15","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-16","1937","03","16","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-17","1937","03","17","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-18","1937","03","18","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-19","1937","03","19","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-20","1937","03","20","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-21","1937","03","21","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-22","1937","03","22","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-23","1937","03","23","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-24","1937","03","24","","","","","","","","","","","","","","","","","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1937-03-25","1937","03","25","","","","","","","","","","","","","","","","","","","","","","",""
