"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-01","1950","01","01","","3.3","","-0.6","","1.4","","16.6","","0.0","","4.3","","0.0","","4.3","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-02","1950","01","02","","7.8","","1.1","","4.5","","13.5","","0.0","","7.4","","0.0","","7.4","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-03","1950","01","03","","13.9","","1.7","","7.8","","10.2","","0.0","","11.9","","0.0","","11.9","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-04","1950","01","04","","11.1","","4.4","","7.8","","10.2","","0.0","","2.5","","0.0","","2.5","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-05","1950","01","05","","-0.6","","-2.2","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-06","1950","01","06","","-0.6","","-5.0","","-2.8","","20.8","","0.0","","0.0","","17.8","","17.8","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-07","1950","01","07","","-3.3","","-6.7","","-5.0","","23.0","","0.0","","0.0","","0.3","","0.3","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-08","1950","01","08","","-2.2","","-24.4","","-13.3","","31.3","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-09","1950","01","09","","2.8","","-16.1","","-6.7","","24.7","","0.0","","0.8","","0.0","","0.8","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-10","1950","01","10","","9.4","","-5.6","","1.9","","16.1","","0.0","","7.1","","1.3","","8.4","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-11","1950","01","11","","-2.8","","-7.8","","-5.3","","23.3","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-12","1950","01","12","","2.8","","-9.4","","-3.3","","21.3","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-13","1950","01","13","","13.3","","-2.8","","5.3","","12.7","","0.0","","9.7","","0.0","","9.7","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-14","1950","01","14","","3.3","","-2.2","","0.6","","17.4","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-15","1950","01","15","","6.7","","-3.3","","1.7","","16.3","","0.0","","7.1","","0.0","T","7.1","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-16","1950","01","16","","-2.8","","-6.1","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-17","1950","01","17","","4.4","","-9.4","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-18","1950","01","18","","1.1","","-8.3","","-3.6","","21.6","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-19","1950","01","19","","-7.8","","-15.0","","-11.4","","29.4","","0.0","","0.0","","0.3","","0.3","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-20","1950","01","20","","-6.7","","-15.6","","-11.2","","29.2","","0.0","","0.0","","0.5","","0.5","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-21","1950","01","21","","1.1","","-8.9","","-3.9","","21.9","","0.0","","0.3","","2.3","","2.5","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-22","1950","01","22","","4.4","","-1.1","","1.7","","16.3","","0.0","","2.5","","0.5","","3.0","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-23","1950","01","23","","1.7","","-0.6","","0.6","","17.4","","0.0","","0.0","","3.8","","3.8","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-24","1950","01","24","","0.6","","-6.1","","-2.8","","20.8","","0.0","","2.0","","0.0","T","2.0","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-25","1950","01","25","","16.7","","-2.2","","7.3","","10.7","","0.0","","4.3","","0.0","","4.3","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-26","1950","01","26","","11.7","","0.0","","5.9","","12.1","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-27","1950","01","27","","-3.9","","-7.2","","-5.6","","23.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-28","1950","01","28","","5.0","","-7.8","","-1.4","","19.4","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-29","1950","01","29","","8.9","","-1.1","","3.9","","14.1","","0.0","","0.0","T","0.0","T","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-30","1950","01","30","","-7.2","","-9.4","","-8.3","","26.3","","0.0","","0.0","","8.9","","8.9","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-01-31","1950","01","31","","-8.9","","-15.0","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-02-01","1950","02","01","","-2.2","","-17.2","","-9.7","","27.7","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-02-02","1950","02","02","","0.0","","-13.3","","-6.7","","24.7","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-02-03","1950","02","03","","-3.3","","-10.6","","-7.0","","25.0","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-02-04","1950","02","04","","1.1","","-8.3","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-02-05","1950","02","05","","1.1","","-10.6","","-4.8","","22.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-02-06","1950","02","06","","1.7","","-1.7","","0.0","","18.0","","0.0","","0.3","","0.0","T","0.3","","","","","","",""
"-79.63","43.68","TORONTO LESTER B. PEARSON INT'L A","6158733","1950-02-07","1950","02","07","","-6.1","","-11.1","","-8.6","","26.6","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
