"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-01","2019","01","01","","1.8","","-20.8","","-9.5","","27.5","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-02","2019","01","02","","-16.4","","-24.7","","-20.6","","38.6","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-03","2019","01","03","","-8.2","","-17.2","","-12.7","","30.7","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-04","2019","01","04","","0.9","","-8.8","","-4.0","","22.0","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-05","2019","01","05","","1.6","","-2.5","","-0.5","","18.5","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-06","2019","01","06","","-0.8","","-15.2","","-8.0","","26.0","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-07","2019","01","07","","-10.4","","-21.0","","-15.7","","33.7","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-08","2019","01","08","","-2.7","","-10.3","","-6.5","","24.5","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-09","2019","01","09","","-1.2","","-3.3","","-2.3","","20.3","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-10","2019","01","10","","-0.6","","-13.5","","-7.1","","25.1","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-11","2019","01","11","","-13.5","","-18.6","","-16.1","","34.1","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-12","2019","01","12","","-14.3","","-20.8","","-17.6","","35.6","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-13","2019","01","13","","-10.4","","-22.2","","-16.3","","34.3","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-14","2019","01","14","","-12.0","","-20.9","","-16.5","","34.5","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-15","2019","01","15","","-7.3","","-15.5","","-11.4","","29.4","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-16","2019","01","16","","-1.1","","-20.9","","-11.0","","29.0","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-17","2019","01","17","","-19.3","","-26.8","","-23.1","","41.1","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-18","2019","01","18","","-8.7","","-19.9","","-14.3","","32.3","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-19","2019","01","19","","-18.2","","-27.3","","-22.8","","40.8","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-20","2019","01","20","","-13.4","","-20.2","","-16.8","","34.8","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-21","2019","01","21","","-15.2","","-19.7","","-17.5","","35.5","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-22","2019","01","22","","-15.2","","-23.3","","-19.3","","37.3","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-23","2019","01","23","","-5.5","","-17.4","","-11.5","","29.5","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-24","2019","01","24","","-0.1","","-5.5","","-2.8","","20.8","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-25","2019","01","25","","-4.6","","-14.4","","-9.5","","27.5","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-26","2019","01","26","","-13.4","","-20.8","","-17.1","","35.1","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-27","2019","01","27","","-4.8","","-22.4","","-13.6","","31.6","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-28","2019","01","28","","-12.3","","-27.6","","-20.0","","38.0","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-29","2019","01","29","","-11.0","","-21.9","","-16.5","","34.5","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-30","2019","01","30","","-8.7","","-18.1","","-13.4","","31.4","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-01-31","2019","01","31","","-16.8","","-25.5","","-21.2","","39.2","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-01","2019","02","01","","-14.9","","-22.1","","-18.5","","36.5","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-02","2019","02","02","","-10.7","","-21.7","","-16.2","","34.2","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-03","2019","02","03","","-9.0","","-23.4","","-16.2","","34.2","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-04","2019","02","04","","-2.8","","-9.2","","-6.0","","24.0","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-05","2019","02","05","","2.2","","-10.2","","-4.0","","22.0","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-06","2019","02","06","","-7.5","","-14.8","","-11.2","","29.2","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-07","2019","02","07","","-2.1","","-7.5","","-4.8","","22.8","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-08","2019","02","08","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-09","2019","02","09","","-7.9","","-14.9","","-11.4","","29.4","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-10","2019","02","10","","-9.1","","-16.4","","-12.8","","30.8","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-11","2019","02","11","","-10.7","","-20.0","","-15.4","","33.4","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-12","2019","02","12","","-8.9","","-25.6","","-17.3","","35.3","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-13","2019","02","13","","-7.3","","-9.8","","-8.6","","26.6","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-14","2019","02","14","","-3.6","","-17.8","","-10.7","","28.7","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-15","2019","02","15","","-0.4","","-16.1","","-8.3","","26.3","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-16","2019","02","16","","-0.6","","-13.7","","-7.2","","25.2","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-17","2019","02","17","","-9.6","","-24.7","","-17.2","","35.2","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-18","2019","02","18","","-9.4","","-26.9","","-18.2","","36.2","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-19","2019","02","19","","-10.7","","-22.6","","-16.7","","34.7","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-20","2019","02","20","","-7.8","","-24.2","","-16.0","","34.0","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-21","2019","02","21","","-2.6","","-10.7","","-6.7","","24.7","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-22","2019","02","22","","-2.5","","-16.0","","-9.3","","27.3","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-23","2019","02","23","","-3.2","","-19.6","","-11.4","","29.4","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-24","2019","02","24","","-2.7","","-8.2","","-5.5","","23.5","","0.0","","","M","","M","","M","","","","M","","M"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-02-25","2019","02","25","","-1.7","","-15.2","","-8.5","","26.5","","0.0","","","M","","M","","M","","","","M","","M"
