"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-01","2015","01","01","†","","","","","","","","","","","0.0","","16.0","","16.0","","3","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-02","2015","01","02","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","7","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-03","2015","01","03","†","","","","","","","","","","","0.0","","10.6","","10.6","","8","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-04","2015","01","04","†","","","","","","","","","","","3.4","","12.2","","15.6","","16","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-05","2015","01","05","†","","","","","","","","","","","0.0","","0.4","","0.4","","25","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-06","2015","01","06","†","","","","","","","","","","","0.0","","3.0","","3.0","","25","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-07","2015","01","07","†","","","","","","","","","","","0.0","","2.8","","2.2","","27","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-08","2015","01","08","†","","","","","","","","","","","0.0","","4.8","","4.8","","30","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-09","2015","01","09","†","","","","","","","","","","","0.0","","1.8","","1.8","","32","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-10","2015","01","10","†","","","","","","","","","","","0.0","","1.1","","1.1","","33","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-11","2015","01","11","†","","","","","","","","","","","0.0","","5.8","","5.8","","34","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-12","2015","01","12","†","","","","","","","","","","","0.0","","1.6","","1.6","","40","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-13","2015","01","13","†","","","","","","","","","","","0.0","","0.0","","0.0","","41","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-14","2015","01","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","41","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-15","2015","01","15","†","","","","","","","","","","","0.0","","5.0","","5.0","","41","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-16","2015","01","16","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","46","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-17","2015","01","17","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","45","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-18","2015","01","18","†","","","","","","","","","","","14.7","","5.8","","20.5","","45","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-19","2015","01","19","†","","","","","","","","","","","0.5","","2.5","","3.0","","50","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-20","2015","01","20","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","50","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-21","2015","01","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","50","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-22","2015","01","22","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","50","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-23","2015","01","23","†","","","","","","","","","","","0.0","","3.4","","3.4","","50","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-24","2015","01","24","†","","","","","","","","","","","0.0","","1.8","","1.8","","53","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-25","2015","01","25","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","54","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-26","2015","01","26","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","53","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-27","2015","01","27","†","","","","","","","","","","","0.0","","1.4","","1.4","","53","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-28","2015","01","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","54","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-29","2015","01","29","†","","","","","","","","","","","0.0","","6.0","","6.0","","55","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-30","2015","01","30","†","","","","","","","","","","","0.0","","7.0","","5.5","","61","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-01-31","2015","01","31","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","64","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-01","2015","02","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","63","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-02","2015","02","02","†","","","","","","","","","","","0.0","","0.5","","0.5","","63","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-03","2015","02","03","†","","","","","","","","","","","0.0","","1.0","","1.0","","63","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-04","2015","02","04","†","","","","","","","","","","","0.0","","6.2","","6.2","","64","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-05","2015","02","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","70","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-06","2015","02","06","†","","","","","","","","","","","0.0","","0.4","","0.4","","70","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-07","2015","02","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","70","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-08","2015","02","08","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","70","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-09","2015","02","09","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","70","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-10","2015","02","10","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","70","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-11","2015","02","11","†","","","","","","","","","","","0.0","","1.0","","0.6","","70","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-12","2015","02","12","†","","","","","","","","","","","0.0","","1.4","","0.8","","71","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-13","2015","02","13","†","","","","","","","","","","","0.0","","0.8","","0.8","","71","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-14","2015","02","14","†","","","","","","","","","","","0.0","","0.2","","0.2","","72","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-15","2015","02","15","†","","","","","","","","","","","0.0","","0.0","","0.0","","72","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-16","2015","02","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","72","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-17","2015","02","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","72","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-18","2015","02","18","†","","","","","","","","","","","0.0","","1.2","","1.2","","72","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","2015-02-19","2015","02","19","†","","","","","","","","","","","0.0","","4.5","","2.4","","73","","","","",""
