"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1979-01-01","1979","01","01","","3.6","","-3.4","","0.1","","17.9","","0.0","","26.8","","0.0","T","26.8","","86","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1979-01-02","1979","01","02","","3.2","","-3.7","","-0.3","","18.3","","0.0","","6.6","","6.0","","14.0","","74","","24","","35",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1979-01-03","1979","01","03","","-3.4","","-18.0","","-10.7","","28.7","","0.0","","0.0","","3.8","","1.4","","69","","25","","48",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1979-01-04","1979","01","04","","-10.2","","-18.1","","-14.2","","32.2","","0.0","","0.0","","0.4","","0.4","","69","","23","","50",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1979-01-05","1979","01","05","","-10.8","","-20.1","","-15.5","","33.5","","0.0","","0.0","","0.0","","0.0","","69","","25","","63",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1979-01-06","1979","01","06","","-8.8","","-17.2","","-13.0","","31.0","","0.0","","0.0","","0.2","","0.0","T","66","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1979-01-07","1979","01","07","","-4.8","","-12.0","","-8.4","","26.4","","0.0","","0.0","","5.2","","5.0","","66","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1979-01-08","1979","01","08","","-4.7","","-8.7","","-6.7","","24.7","","0.0","","0.0","","8.0","","7.2","","72","","6","","37",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1979-01-09","1979","01","09","","-8.4","","-15.3","","-11.9","","29.9","","0.0","","0.0","","2.4","","1.8","","76","","25","","48",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1979-01-10","1979","01","10","","-9.7","","-23.6","","-16.7","","34.7","","0.0","","0.0","","0.8","","0.5","","77","","25","","44",""
