"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1997-01-01","1997","01","01","","","","","","","M","","M","","M","0.0","","0.0","T","0.0","T","15","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1997-01-02","1997","01","02","","","","","","","M","","M","","M","0.0","","1.2","","1.2","","15","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1997-01-03","1997","01","03","","","","","","","M","","M","","M","0.0","","1.6","","1.6","","24","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1997-01-04","1997","01","04","","","","","","","M","","M","","M","0.0","T","0.0","T","0.0","T","21","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1997-01-05","1997","01","05","","","","","","","M","","M","","M","10.6","","17.8","","28.4","","31","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1997-01-06","1997","01","06","","","","","","","M","","M","","M","0.0","","7.6","","7.6","","31","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1997-01-07","1997","01","07","","","","","","","M","","M","","M","0.0","","0.0","","0.0","","32","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1997-01-08","1997","01","08","","","","","","","M","","M","","M","0.0","","0.0","","0.0","","29","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1997-01-09","1997","01","09","","","","","","","M","","M","","M","0.0","","0.0","","0.0","","28","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1997-01-10","1997","01","10","","","","","","","M","","M","","M","0.0","","18.4","","15.2","","39","","","","",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1997-01-11","1997","01","11","","","","","","","M","","M","","M","0.0","","0.6","","0.4","","43","","","","",""
