"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-01","1976","01","01","","-3.9","","-16.1","","-10.0","","28.0","","0.0","","0.0","","0.0","T","0.0","T","43","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-02","1976","01","02","","-8.3","","-21.1","","-14.7","","32.7","","0.0","","0.0","","0.0","","0.0","","43","","7","","48",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-03","1976","01","03","","-5.0","","-8.3","","-6.7","","24.7","","0.0","","0.0","","11.7","","11.9","","46","","7","","47",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-04","1976","01","04","","-5.0","","-20.0","","-12.5","","30.5","","0.0","","0.0","","0.3","","0.3","","51","","25","","48",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-05","1976","01","05","","-18.9","","-25.6","","-22.3","","40.3","","0.0","","0.0","","0.0","T","0.0","T","51","","25","","45",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-06","1976","01","06","","-10.6","","-22.2","","-16.4","","34.4","","0.0","","0.0","","1.5","","0.8","","48","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-07","1976","01","07","","-2.2","","-12.8","","-7.5","","25.5","","0.0","","0.0","","4.8","","3.3","","48","","27","","34",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-08","1976","01","08","","-6.1","","-25.6","","-15.9","","33.9","","0.0","","0.0","","0.0","T","0.0","T","51","","7","","35",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-09","1976","01","09","","-17.2","","-28.9","","-23.1","","41.1","","0.0","","0.0","","0.8","","0.5","","51","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-10","1976","01","10","","-18.3","","-29.4","","-23.9","","41.9","","0.0","","0.0","","0.0","T","0.0","T","51","","25","","39",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-11","1976","01","11","","-19.4","","-33.9","","-26.7","","44.7","","0.0","","0.0","","0.0","T","0.0","T","51","","7","","47",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-12","1976","01","12","","-16.1","","-21.7","","-18.9","","36.9","","0.0","","0.0","","1.0","","0.8","","51","","7","","51",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-13","1976","01","13","","-9.4","","-21.1","","-15.3","","33.3","","0.0","","0.0","","3.0","","2.3","","51","","5","","50",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-14","1976","01","14","","-4.4","","-12.2","","-8.3","","26.3","","0.0","","0.0","","13.7","","15.0","","61","","7","","60",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-15","1976","01","15","","-12.2","","-24.4","","-18.3","","36.3","","0.0","","0.0","","0.0","T","0.0","T","64","","27","","51",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-16","1976","01","16","","-10.6","","-25.0","","-17.8","","35.8","","0.0","","0.0","","12.7","","12.4","","61","","7","","53",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-17","1976","01","17","","-10.6","","-25.0","","-17.8","","35.8","","0.0","","0.0","","1.0","","1.0","","71","","25","","48",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-18","1976","01","18","","-20.6","","-28.3","","-24.5","","42.5","","0.0","","0.0","","0.0","","0.0","","71","","32","","50",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-19","1976","01","19","","-15.0","","-31.1","","-23.1","","41.1","","0.0","","0.0","","0.0","T","0.0","T","69","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-20","1976","01","20","","-6.7","","-16.1","","-11.4","","29.4","","0.0","","0.0","","5.1","","3.6","","69","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-21","1976","01","21","","-5.6","","-8.9","","-7.3","","25.3","","0.0","","0.0","","4.1","","2.8","","71","","25","","37",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-22","1976","01","22","","-6.7","","-27.2","","-17.0","","35.0","","0.0","","0.0","","8.9","","5.6","","71","","25","","61",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-23","1976","01","23","","-25.0","","-31.7","","-28.4","","46.4","","0.0","","0.0","","0.0","T","0.0","T","76","","25","","61",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-24","1976","01","24","","-15.6","","-32.2","","-23.9","","41.9","","0.0","","0.0","","0.5","","0.5","","74","","27","","35",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-25","1976","01","25","","-9.4","","-20.0","","-14.7","","32.7","","0.0","","0.0","","0.3","","0.3","","74","","7","","45",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-26","1976","01","26","","1.1","","-10.0","","-4.5","","22.5","","0.0","","32.0","","2.3","","36.8","","74","","7","","53",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-27","1976","01","27","","5.6","","-2.2","","1.7","","16.3","","0.0","","23.4","","3.3","","27.7","","64","","7","","35",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-28","1976","01","28","","-2.2","","-9.4","","-5.8","","23.8","","0.0","","0.0","","7.9","","8.1","","66","","7","","45",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-29","1976","01","29","","-3.9","","-11.1","","-7.5","","25.5","","0.0","","0.0","","4.6","","3.0","","69","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-30","1976","01","30","","-11.1","","-18.9","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","71","","29","","32",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-01-31","1976","01","31","","-15.0","","-23.9","","-19.5","","37.5","","0.0","","0.0","","0.3","","0.3","","71","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-01","1976","02","01","","0.0","","-16.1","","-8.1","","26.1","","0.0","","0.0","","12.4","","10.4","","71","","7","","37",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-02","1976","02","02","","1.7","","-24.4","","-11.4","","29.4","","0.0","","10.4","","12.4","","25.9","","79","","23","","97",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-03","1976","02","03","","-8.3","","-20.0","","-14.2","","32.2","","0.0","","0.0","","0.0","T","0.0","T","86","","25","","66",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-04","1976","02","04","","-6.1","","-13.9","","-10.0","","28.0","","0.0","","0.0","","3.0","","2.8","","84","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-05","1976","02","05","","-13.3","","-22.8","","-18.1","","36.1","","0.0","","0.0","","0.0","","0.0","","86","","25","","45",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-06","1976","02","06","","-15.6","","-27.8","","-21.7","","39.7","","0.0","","0.0","","0.0","T","0.0","T","86","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-07","1976","02","07","","-13.3","","-23.3","","-18.3","","36.3","","0.0","","0.0","","0.0","T","0.0","T","86","","23","","39",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-08","1976","02","08","","-8.9","","-23.3","","-16.1","","34.1","","0.0","","0.0","","1.0","","0.8","","86","","7","","34",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-09","1976","02","09","","-5.6","","-16.7","","-11.2","","29.2","","0.0","","0.0","","0.0","T","0.0","T","84","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-10","1976","02","10","","-1.1","","-17.2","","-9.2","","27.2","","0.0","","0.0","","13.7","","13.2","","84","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-11","1976","02","11","","1.1","","-12.8","","-5.9","","23.9","","0.0","","0.0","","1.3","","1.3","","97","","27","","42",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-12","1976","02","12","","-12.2","","-22.8","","-17.5","","35.5","","0.0","","0.0","","1.0","","1.5","","97","","23","","34",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-13","1976","02","13","","4.4","","-12.2","","-3.9","","21.9","","0.0","","0.0","","4.3","","3.8","","99","","29","","63",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-14","1976","02","14","","-10.0","","-21.7","","-15.9","","33.9","","0.0","","0.0","","0.0","","0.0","","99","","29","","42",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-15","1976","02","15","","-5.6","","-22.8","","-14.2","","32.2","","0.0","","0.0","","10.4","","13.2","","97","","7","","35",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-16","1976","02","16","","-2.2","","-10.0","","-6.1","","24.1","","0.0","","0.0","","1.3","","1.3","","104","","25","","34",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-17","1976","02","17","","-5.6","","-10.0","","-7.8","","25.8","","0.0","","0.0","","11.9","","9.9","","104","","5","","63",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-18","1976","02","18","","-4.4","","-7.8","","-6.1","","24.1","","0.0","","0.0","","10.4","","9.9","","114","","7","","50",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-19","1976","02","19","","-3.9","","-6.7","","-5.3","","23.3","","0.0","","0.0","T","17.5","","19.6","","127","","7","","48",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-20","1976","02","20","","-1.7","","-15.0","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","137","","25","","37",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-21","1976","02","21","","-1.7","","-16.1","","-8.9","","26.9","","0.0","","0.0","","15.5","","12.2","","137","","","","<31",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-22","1976","02","22","","-1.1","","-12.2","","-6.7","","24.7","","0.0","","0.0","","13.7","","14.2","","160","","34","","56",""
"-71.38","46.80","QUEBEC/JEAN LESAGE INTL A","7016294","1976-02-23","1976","02","23","","-11.7","","-20.0","","-15.9","","33.9","","0.0","","0.0","","0.0","T","0.0","T","165","","23","","50",""
